item_id,order_id,product_id,quantity,unit_price,discount_percent
I00776,O06302,P198,4,26521,6
I00777,O02590,P383,2,25283,6
I00778,O02282,P018,2,1031,37
I00779,O06718,P356,1,18297,17
I00780,O09563,P471,1,26832,17
I00781,O04995,P109,1,36102,10
I00782,O03659,P182,2,16965,19
I00783,O07686,P068,3,23806,17
I00784,O01935,P060,2,47684,10
I00785,O06319,P019,5,48371,34
I00786,O01733,P354,2,49954,37
I00787,O06168,P091,5,1628,42
I00788,O07972,P349,1,11197,48
I00789,O04461,P315,1,34015,8
I00790,O05363,P127,4,24348,50
I00791,O08129,P448,2,590,42
I00792,O00138,P056,5,46779,17
I00793,O05826,P285,3,28977,35
I00794,O03720,P306,1,4811,36
I00795,O05621,P174,5,39421,39
I00796,O01946,P189,1,16876,32
I00797,O05074,P401,2,9597,44
I00798,O02091,P282,1,13555,34
I00799,O06509,P406,3,43520,20
I00800,O06572,P426,4,44946,5
I00801,O01776,P115,2,31809,46
I00802,O03545,P500,2,49250,26
I00803,O08787,P191,3,20795,42
I00804,O04686,P046,5,15577,18
I00805,O06579,P008,4,37056,46
I00806,O08452,P154,1,9991,15
I00807,O02370,P067,1,35370,6
I00808,O05399,P483,2,18315,24
I00809,O05662,P203,2,45453,32
I00810,O00473,P251,4,38610,19
I00811,O06093,P058,1,39828,44
I00812,O01591,P060,1,47496,16
I00813,O01115,P133,2,49233,50
I00814,O06662,P240,2,12957,29
I00815,O03519,P173,4,47997,27
I00816,O04707,P131,1,25193,27
I00817,O02397,P441,3,5708,24
I00818,O02108,P409,4,17139,40
I00819,O00412,P491,2,30082,0
I00820,O07123,P250,2,33226,43
I00821,O01472,P154,4,5926,48
I00822,O06251,P119,3,40198,36
I00823,O08742,P179,2,13278,5
I00824,O01077,P448,1,28870,24
I00825,O01552,P474,3,32367,4
I00826,O01509,P495,4,33082,9
I00827,O04036,P039,1,28226,48
I00828,O03733,P398,5,21978,13
I00829,O05300,P110,1,33036,13
I00830,O07063,P160,2,46879,19
I00831,O08008,P272,3,23625,21
I00832,O05128,P254,1,17267,24
I00833,O04558,P114,3,29024,30
I00834,O01451,P439,2,34100,50
I00835,O05395,P086,3,42025,49
I00836,O03085,P085,5,40232,15
I00837,O06191,P447,4,25667,1
I00838,O00618,P156,1,34948,46
I00839,O05141,P467,1,27396,9
I00840,O00640,P367,2,2323,22
I00841,O07492,P383,5,23002,10
I00842,O02588,P202,5,7353,15
I00843,O09079,P168,4,13711,9
I00844,O00294,P192,1,20760,9
I00845,O06248,P496,1,9484,8
I00846,O03142,P412,1,24167,16
I00847,O05091,P047,1,29376,41
I00848,O03841,P058,3,22038,44
I00849,O00762,P326,5,13806,1
I00850,O04237,P245,4,17356,28
I00851,O05550,P295,4,42112,10
I00852,O07339,P032,1,33328,38
I00853,O03652,P367,2,10249,19
I00854,O01813,P400,3,47150,46
I00855,O05151,P233,3,24620,27
I00856,O05542,P336,4,20421,50
I00857,O00171,P174,1,1958,18
I00858,O01317,P326,3,29821,23
I00859,O05192,P282,1,33071,1
I00860,O00272,P002,1,3461,50
I00861,O05398,P205,2,7475,49
I00862,O05114,P179,5,33970,45
I00863,O03279,P283,2,10789,34
I00864,O00078,P318,4,26498,44
I00865,O09772,P402,3,982,40
I00866,O08469,P154,5,24801,25
I00867,O09827,P002,3,24016,2
I00868,O05032,P176,2,17832,36
I00869,O05473,P017,5,34693,36
I00870,O09361,P060,3,28718,22
I00871,O08416,P190,3,4019,43
I00872,O01341,P041,3,43403,34
I00873,O04410,P112,2,10946,30
I00874,O05526,P163,5,10693,11
I00875,O05284,P417,3,11973,25
I00876,O00227,P403,4,45934,33
I00877,O09540,P213,3,35531,43
I00878,O07864,P083,2,36516,21
I00879,O04816,P324,5,21577,38
I00880,O03741,P174,3,7270,6
I00881,O08153,P490,3,1340,18
I00882,O00152,P321,2,12189,22
I00883,O00953,P445,4,46235,15
I00884,O08595,P264,5,42475,40
I00885,O05702,P331,2,26171,49
I00886,O06623,P237,3,18704,20
I00887,O00201,P462,4,49194,29
I00888,O01657,P107,2,47164,34
I00889,O08747,P414,3,4955,13
I00890,O09026,P232,4,40292,26
I00891,O09307,P138,5,9204,24
I00892,O08739,P428,4,23481,50
I00893,O09863,P272,2,17043,36
I00894,O08510,P046,4,17151,46
I00895,O08458,P190,2,43655,1
I00896,O03853,P289,3,1286,9
I00897,O01034,P439,2,18440,17
I00898,O01919,P430,2,24118,7
I00899,O08000,P169,5,42331,35
I00900,O03197,P200,4,38073,23
I00901,O03329,P304,2,32258,15
I00902,O02918,P314,2,18886,5
I00903,O03111,P076,2,27220,46
I00904,O07487,P098,1,42205,34
I00905,O01654,P425,2,29869,48
I00906,O02387,P035,2,1461,16
I00907,O06324,P206,1,7519,12
I00908,O07626,P316,4,33025,15
I00909,O03107,P375,1,4179,25
I00910,O07951,P148,4,44850,37
I00911,O06817,P393,5,26619,33
I00912,O06138,P339,5,36230,19
I00913,O00045,P030,4,4190,46
I00914,O06309,P245,3,42654,2
I00915,O05262,P312,3,48482,1
I00916,O01699,P162,4,43584,25
I00917,O02101,P269,1,21038,49
I00918,O02249,P117,5,650,1
I00919,O02914,P330,4,6867,49
I00920,O05460,P117,4,20861,39
I00921,O08089,P043,5,9254,20
I00922,O02918,P079,2,5308,40
I00923,O07858,P081,5,42119,47
I00924,O06811,P451,1,42378,47
I00925,O06258,P095,2,11574,0
I00926,O01615,P482,5,24140,6
I00927,O08792,P092,5,4400,42
I00928,O09999,P264,1,13403,10
I00929,O08107,P199,1,49645,0
I00930,O00812,P435,5,18801,31
I00931,O02145,P318,5,27378,16
I00932,O04055,P199,2,43961,41
I00933,O01410,P178,4,42927,41
I00934,O02864,P462,2,279,4
I00935,O07730,P293,2,26591,23
I00936,O01460,P448,5,1791,20
I00937,O09024,P361,2,36999,8
I00938,O04483,P466,3,29992,36
I00939,O02420,P302,3,43519,19
I00940,O02541,P324,4,46642,21
I00941,O09641,P364,4,38779,27
I00942,O07777,P037,1,22671,39
I00943,O06110,P005,3,34390,28
I00944,O08143,P265,2,14000,22
I00945,O02647,P199,1,24747,17
I00946,O07784,P331,1,16476,27
I00947,O09089,P259,4,6632,7
I00948,O01968,P300,4,45794,38
I00949,O02010,P002,2,38514,9
I00950,O01637,P295,5,12431,41
I00951,O02226,P446,3,36976,41
I00952,O09885,P322,1,18999,29
I00953,O09701,P361,2,15826,14
I00954,O00079,P288,2,37255,50
I00955,O08382,P229,3,13031,21
I00956,O08772,P062,5,27432,45
I00957,O08348,P039,5,8165,23
I00958,O05568,P386,1,1566,37
I00959,O05345,P088,4,229,46
I00960,O01848,P176,1,10996,41
I00961,O04982,P020,4,42025,9
I00962,O04479,P050,1,42889,45
I00963,O07026,P483,3,8803,18
I00964,O05042,P056,1,13613,6
I00965,O01857,P151,5,20924,10
I00966,O06089,P379,4,37059,1
I00967,O03251,P227,1,38714,49
I00968,O06892,P357,3,31269,48
I00969,O00268,P250,3,3800,34
I00970,O03201,P219,5,30840,41
I00971,O09474,P306,2,25370,41
I00972,O06239,P094,2,21985,37
I00973,O09432,P326,5,26569,40
I00974,O05075,P286,3,16740,4
I00975,O01417,P188,5,15532,13
I00976,O03713,P012,3,33770,34
I00977,O02231,P246,3,27153,29
I00978,O02203,P079,5,40303,7
I00979,O09170,P496,3,16305,33
I00980,O00408,P423,1,28239,37
I00981,O03984,P475,2,13855,46
I00982,O07825,P007,5,48473,37
I00983,O03088,P152,2,11613,41
I00984,O05236,P060,3,5413,1
I00985,O05185,P295,3,28525,6
I00986,O03626,P174,4,21245,34
I00987,O05939,P110,5,31728,22
I00988,O07387,P386,3,35540,43
I00989,O02369,P425,5,29794,24
I00990,O03087,P172,5,46985,0
I00991,O00980,P357,2,25275,24
I00992,O05284,P361,1,30189,48
I00993,O09270,P087,2,8823,1
I00994,O09113,P473,5,4176,2
I00995,O06657,P368,1,25765,24
I00996,O07911,P084,3,22433,25
I00997,O00390,P287,4,34242,17
I00998,O07209,P155,1,27802,45
I00999,O06760,P063,4,24223,4
I01000,O02958,P467,1,38818,42
I01001,O08983,P137,3,23502,35
I01002,O00319,P259,1,139,12
I01003,O05753,P205,2,2045,26
I01004,O03164,P360,3,3396,11
I01005,O06959,P073,3,43137,32
I01006,O01775,P478,1,28315,13
I01007,O03226,P434,2,3730,1
I01008,O07089,P234,1,8245,9
I01009,O03541,P034,3,19488,25
I01010,O08399,P478,2,39805,37
I01011,O09406,P118,4,45972,43
I01012,O05711,P065,2,14602,5
I01013,O04832,P461,2,10029,31
I01014,O08844,P019,4,18826,33
I01015,O08378,P299,2,25757,19
I01016,O05815,P291,1,4656,18
I01017,O00269,P214,2,20977,10
I01018,O02158,P396,4,23631,19
I01019,O03384,P370,2,28810,15
I01020,O09320,P423,3,18700,25
I01021,O07753,P249,3,13387,43
I01022,O01401,P213,3,22606,9
I01023,O09801,P161,5,730,4
I01024,O04990,P174,3,42117,50
I01025,O00314,P184,2,47418,32
I01026,O09560,P253,1,28057,18
I01027,O03152,P056,1,33664,8
I01028,O02599,P045,3,26008,28
I01029,O03219,P333,2,35356,39
I01030,O09800,P390,3,4687,1
I01031,O02082,P084,4,44895,29
I01032,O09532,P322,1,42736,0
I01033,O05201,P210,2,31396,12
I01034,O05568,P255,2,4650,5
I01035,O01350,P242,3,4435,44
I01036,O04806,P499,1,20126,42
I01037,O04172,P169,3,26554,12
I01038,O09929,P139,2,28628,46
I01039,O01144,P031,5,43611,7
I01040,O00879,P132,5,5076,17
I01041,O03449,P382,3,26318,13
I01042,O05291,P009,5,6589,24
I01043,O06951,P409,3,20715,15
I01044,O08853,P144,2,27604,22
I01045,O09772,P346,1,44598,38
I01046,O08684,P111,3,4236,16
I01047,O06535,P203,3,17093,27
I01048,O04663,P309,4,42238,23
I01049,O01138,P420,1,12875,31
I01050,O05298,P035,1,16433,11
I01051,O00079,P095,2,3502,28
I01052,O05225,P492,5,24011,32
I01053,O03421,P198,3,19522,15
I01054,O04441,P440,4,3030,33
I01055,O04312,P052,1,4134,32
I01056,O04574,P123,5,42270,27
I01057,O06130,P460,3,29537,4
I01058,O08350,P364,3,876,8
I01059,O07650,P304,1,43021,40
I01060,O01334,P101,3,8653,46
I01061,O02875,P090,1,22444,0
I01062,O08037,P075,1,21214,21
I01063,O05775,P135,3,43064,40
I01064,O01894,P238,4,47799,36
I01065,O02623,P027,2,41849,6
I01066,O05350,P441,1,9209,12
I01067,O02521,P169,1,25277,47
I01068,O03226,P043,5,18819,38
I01069,O07681,P477,1,21314,40
I01070,O01804,P418,5,38512,42
I01071,O01325,P408,5,16416,17
I01072,O01495,P492,5,3889,12
I01073,O09776,P335,4,47013,23
I01074,O09151,P327,1,29402,13
I01075,O04818,P082,5,48118,6
I01076,O07904,P043,3,19773,40
I01077,O04739,P148,1,540,45
I01078,O03277,P319,4,4781,25
I01079,O01289,P198,1,10346,28
I01080,O09077,P094,4,47832,32
I01081,O06332,P211,2,17720,17
I01082,O07943,P075,2,20706,49
I01083,O03432,P182,4,534,26
I01084,O09004,P144,3,42296,35
I01085,O05297,P139,2,1720,5
I01086,O04280,P034,1,27660,17
I01087,O01971,P346,5,4329,28
I01088,O04781,P213,3,9947,13
I01089,O07367,P050,2,25086,21
I01090,O06492,P344,5,31429,5
I01091,O05467,P341,2,48711,1
I01092,O02222,P072,1,12971,18
I01093,O07467,P287,5,10607,18
I01094,O09917,P251,5,28587,38
I01095,O00738,P276,3,45390,33
I01096,O07040,P173,4,6836,42
I01097,O04260,P045,1,1235,47
I01098,O04641,P405,5,19923,46
I01099,O04404,P371,5,16046,17
I01100,O02996,P097,1,25089,31
I01101,O09133,P373,4,406,12
I01102,O05544,P098,5,33601,35
I01103,O02506,P015,2,9950,45
I01104,O00844,P087,2,23924,8
I01105,O01314,P492,5,43312,30
I01106,O07701,P141,4,31437,14
I01107,O06125,P376,1,34588,33
I01108,O04140,P316,2,24271,45
I01109,O04797,P483,5,45567,22
I01110,O04733,P022,2,28300,20
I01111,O05286,P299,5,44613,18
I01112,O02926,P407,5,43496,25
I01113,O02475,P171,3,11520,14
I01114,O00583,P190,4,44332,0
I01115,O02948,P282,4,6621,44
I01116,O06349,P004,1,44390,24
I01117,O04859,P370,3,16363,32
I01118,O03296,P079,4,45376,49
I01119,O00836,P401,3,33103,25
I01120,O08208,P089,5,21416,29
I01121,O09922,P226,3,12909,21
I01122,O01790,P386,5,29912,19
I01123,O03164,P396,3,43623,28
I01124,O08054,P334,2,16185,31
I01125,O09797,P146,5,42022,9
I01126,O07872,P046,3,48272,46
I01127,O02189,P341,3,15005,36
I01128,O03649,P156,5,11645,8
I01129,O09466,P414,4,48971,19
I01130,O04962,P339,5,35045,44
I01131,O06439,P055,3,3978,2
I01132,O01846,P431,2,42559,40
I01133,O01250,P467,4,1568,22
I01134,O02636,P359,2,6748,24
I01135,O07222,P439,4,1758,9
I01136,O08445,P278,5,15904,31
I01137,O03338,P330,4,17807,2
I01138,O07613,P041,3,20978,21
I01139,O01181,P151,1,16785,20
I01140,O05764,P362,3,39880,16
I01141,O02657,P388,1,36387,8
I01142,O08919,P305,2,28173,7
I01143,O09462,P076,3,49552,38
I01144,O09247,P125,3,18618,27
I01145,O00761,P424,1,14753,44
I01146,O00809,P354,5,24284,23
I01147,O03303,P426,3,32189,9
I01148,O02287,P064,3,33575,22
I01149,O04396,P453,1,26621,43
I01150,O02129,P113,2,11808,20
I01151,O01704,P019,5,38387,47
I01152,O02985,P043,4,28219,7
I01153,O07698,P393,1,43863,2
I01154,O08094,P400,3,8019,37
I01155,O05935,P445,4,15112,41
I01156,O00010,P407,4,42554,36
I01157,O06673,P422,4,20244,48
I01158,O03040,P407,1,29844,28
I01159,O09062,P496,3,26739,40
I01160,O03181,P433,1,8918,38
I01161,O00587,P330,3,15583,46
I01162,O06614,P284,5,33013,36
I01163,O00933,P422,5,48763,22
I01164,O04895,P378,5,30485,0
I01165,O02693,P163,5,1550,50
I01166,O03811,P125,1,49323,18
I01167,O04497,P405,4,15104,46
I01168,O02349,P365,1,44206,22
I01169,O07935,P268,2,47807,10
I01170,O00135,P013,2,20651,17
I01171,O09183,P339,4,49235,44
I01172,O06574,P288,3,32239,5
I01173,O09219,P500,1,5075,28
I01174,O03351,P197,2,23468,39
I01175,O07416,P301,2,47813,46
I01176,O03995,P422,3,40472,38
I01177,O01715,P297,4,36658,0
I01178,O03271,P262,4,20974,22
I01179,O04911,P168,4,4439,38
I01180,O01338,P131,4,6245,1
I01181,O01468,P096,2,6010,4
I01182,O08964,P197,1,24634,46
I01183,O02849,P465,5,45099,28
I01184,O06748,P331,4,34356,45
I01185,O00149,P444,4,3926,12
I01186,O03417,P266,1,12374,1
I01187,O06422,P468,1,21869,18
I01188,O01396,P009,2,37479,47
I01189,O09446,P285,4,12810,46
I01190,O02334,P163,4,35069,14
I01191,O08869,P450,3,14387,32
I01192,O01346,P038,3,5062,23
I01193,O03436,P135,2,12977,34
I01194,O01061,P292,5,7206,40
I01195,O01739,P026,2,28811,30
I01196,O07749,P324,2,25551,49
I01197,O03446,P489,4,10052,21
I01198,O02972,P444,2,13013,20
I01199,O06286,P040,1,25398,47
I01200,O05496,P240,2,48054,2
I01201,O07982,P105,1,4807,32
I01202,O08764,P159,2,10861,11
I01203,O02753,P174,1,2077,6
I01204,O06247,P438,4,33516,46
I01205,O09493,P280,1,17335,42
I01206,O07415,P247,3,18643,28
I01207,O07341,P203,2,31285,43
I01208,O06393,P021,1,13574,3
I01209,O02539,P137,3,24244,25
I01210,O01525,P207,3,33403,36
I01211,O04360,P404,1,20067,42
I01212,O02909,P209,2,11726,9
I01213,O08140,P428,4,36239,15
I01214,O01038,P186,3,36662,15
I01215,O00039,P461,4,29176,25
I01216,O06110,P390,3,6956,27
I01217,O04816,P371,3,44512,3
I01218,O01860,P105,4,48929,21
I01219,O03476,P450,3,21697,39
I01220,O06524,P466,3,48318,18
I01221,O02950,P176,2,41801,7
I01222,O01224,P290,3,17089,1
I01223,O09187,P027,5,35713,9
I01224,O09619,P366,3,42166,33
I01225,O07499,P141,5,9228,20
I01226,O05558,P398,2,30032,8
I01227,O09280,P444,4,10640,33
I01228,O02455,P314,5,14383,27
I01229,O05532,P498,1,15965,9
I01230,O06523,P207,2,27057,13
I01231,O08844,P437,1,42263,47
I01232,O03318,P159,5,37630,19
I01233,O03265,P141,4,3111,38
I01234,O06554,P060,2,4946,30
I01235,O06602,P298,5,10767,19
I01236,O02530,P333,4,5196,38
I01237,O09472,P078,1,3009,20
I01238,O06537,P423,4,44820,48
I01239,O03020,P453,4,26243,47
I01240,O09463,P058,2,37838,45
I01241,O08876,P370,3,37763,12
I01242,O03203,P064,1,45117,2
I01243,O06321,P337,4,10780,3
I01244,O05112,P223,5,42107,47
I01245,O01222,P483,3,14972,14
I01246,O07587,P071,5,24397,13
I01247,O00772,P060,1,31414,7
I01248,O00506,P279,4,47302,7
I01249,O01742,P277,4,19262,33
I01250,O06717,P251,2,19466,0
I01251,O02995,P479,1,19503,45
I01252,O00756,P075,1,49170,11
I01253,O09307,P068,1,48899,49
I01254,O01737,P313,2,6705,21
I01255,O04215,P049,5,25554,18
I01256,O03102,P291,3,37793,36
I01257,O06794,P080,3,23789,24
I01258,O01382,P303,4,3784,16
I01259,O02828,P380,4,38924,40
I01260,O02753,P363,5,16391,7
I01261,O02058,P292,3,41445,20
I01262,O03111,P406,5,17945,44
I01263,O04448,P120,2,34673,38
I01264,O01008,P092,4,10168,43
I01265,O07743,P206,2,36958,25
I01266,O03700,P005,4,20994,17
I01267,O01921,P035,2,40870,47
I01268,O06451,P167,5,6953,15
I01269,O05964,P168,2,14161,35
I01270,O08695,P210,5,616,13
I01271,O03290,P047,4,48999,34
I01272,O02163,P078,4,8816,45
I01273,O06307,P034,1,49021,43
I01274,O07000,P246,2,49658,44
I01275,O09059,P178,1,47692,40
I01276,O01014,P269,5,19210,48
I01277,O01062,P348,3,43504,4
I01278,O06299,P152,1,41463,23
I01279,O05199,P329,4,34821,14
I01280,O06384,P357,2,6463,44
I01281,O07987,P490,1,45757,38
I01282,O04770,P209,5,18783,29
I01283,O06732,P207,5,2396,31
I01284,O06478,P248,1,33597,27
I01285,O08341,P451,5,1228,45
I01286,O09557,P453,5,38527,37
I01287,O03937,P448,4,42956,17
I01288,O09419,P349,1,12048,23
I01289,O05957,P265,3,33102,45
I01290,O02759,P290,4,43126,46
I01291,O03065,P321,4,19973,43
I01292,O08714,P428,2,17222,45
I01293,O07788,P029,2,17600,27
I01294,O09625,P282,2,18837,32
I01295,O00440,P259,3,3125,38
I01296,O00973,P179,3,18070,44
I01297,O08864,P248,2,18263,40
I01298,O04617,P017,2,43420,33
I01299,O02987,P393,4,23263,40
I01300,O03870,P405,5,7936,23
I01301,O06471,P393,3,23601,10
I01302,O01950,P358,3,22941,19
I01303,O01288,P077,2,43845,45
I01304,O05092,P286,5,19941,20
I01305,O09066,P500,5,30344,48
I01306,O06225,P032,4,31166,17
I01307,O08588,P070,4,39726,47
I01308,O04767,P237,4,47217,49
I01309,O09255,P163,5,4478,1
I01310,O09263,P066,1,18495,29
I01311,O01453,P059,4,41396,28
I01312,O09498,P072,4,28052,32
I01313,O01659,P437,5,10922,18
I01314,O08765,P351,1,47340,44
I01315,O08465,P328,1,12331,32
I01316,O00676,P074,3,13620,34
I01317,O01135,P115,5,47178,21
I01318,O04939,P244,5,43235,7
I01319,O00573,P037,5,2424,27
I01320,O07730,P276,1,41939,38
I01321,O05544,P130,2,21094,3
I01322,O03705,P300,2,11140,35
I01323,O03771,P314,3,17261,15
I01324,O03564,P373,4,25447,26
I01325,O00917,P220,2,42953,33
I01326,O07289,P067,1,38320,38
I01327,O09059,P077,5,47023,4
I01328,O07983,P305,4,6679,37
I01329,O02754,P460,5,4646,34
I01330,O07772,P310,1,18982,12
I01331,O06450,P004,4,11681,11
I01332,O00592,P026,5,48989,33
I01333,O01541,P392,5,11184,14
I01334,O09113,P479,4,45834,32
I01335,O04265,P123,5,41293,18
I01336,O08938,P307,4,32972,9
I01337,O04241,P078,4,42140,6
I01338,O02840,P092,2,7654,14
I01339,O09667,P470,1,9100,10
I01340,O00989,P432,4,41551,44
I01341,O00200,P081,5,22122,15
I01342,O01277,P141,4,19301,20
I01343,O02382,P181,4,27006,10
I01344,O08379,P184,4,45809,8
I01345,O03861,P045,5,11731,4
I01346,O08116,P138,3,6529,5
I01347,O02045,P170,3,32554,33
I01348,O02671,P182,2,12685,43
I01349,O05721,P429,4,33727,25
I01350,O09312,P079,4,22425,37
I01351,O09003,P445,3,30118,46
I01352,O04576,P115,3,45078,8
I01353,O04050,P109,1,36406,4
I01354,O08379,P420,1,19897,44
I01355,O02718,P199,5,30770,37
I01356,O09007,P211,1,6712,37
I01357,O06545,P468,1,22090,19
I01358,O02708,P415,3,2884,1
I01359,O07093,P086,3,21850,35
I01360,O01166,P482,3,49517,31
I01361,O06390,P050,3,44559,32
I01362,O00458,P007,4,4279,25
I01363,O05848,P451,1,13316,26
I01364,O09080,P304,2,9970,7
I01365,O07141,P348,4,30025,33
I01366,O08814,P085,1,9628,11
I01367,O01248,P350,4,40644,13
I01368,O06211,P369,3,49938,18
I01369,O00246,P281,1,25070,19
I01370,O00608,P202,1,41318,4
I01371,O03038,P459,1,24799,21
I01372,O01126,P060,5,41392,6
I01373,O05138,P275,1,7101,29
I01374,O02857,P076,5,19369,39
I01375,O02464,P224,4,43270,0
I01376,O08279,P181,4,43098,47
I01377,O03778,P369,3,13661,16
I01378,O08344,P119,1,24962,22
I01379,O04840,P129,4,22139,4
I01380,O01746,P074,2,42970,38
I01381,O03364,P103,2,19883,7
I01382,O02747,P371,5,47130,17
I01383,O00651,P373,5,47468,30
I01384,O00880,P478,1,25161,9
I01385,O01622,P116,5,26146,40
I01386,O03317,P325,5,21869,17
I01387,O04923,P074,3,27097,36
I01388,O03741,P188,1,1605,30
I01389,O03960,P050,4,39580,40
I01390,O03662,P010,1,33051,33
I01391,O09271,P203,1,5804,16
I01392,O09257,P177,5,41573,2
I01393,O08643,P239,1,41931,16
I01394,O07815,P037,2,25348,2
I01395,O03653,P392,1,6507,46
I01396,O08463,P208,4,1582,15
I01397,O06952,P087,1,32420,32
I01398,O00774,P466,3,12638,48
I01399,O05416,P225,5,29745,38
I01400,O01065,P091,4,3445,42
I01401,O04025,P233,1,389,10
I01402,O03223,P312,1,17843,8
I01403,O06633,P065,5,18472,42
I01404,O04179,P097,3,11942,20
I01405,O05842,P422,5,39100,26
I01406,O06359,P007,2,49260,5
I01407,O08520,P123,4,3121,10
I01408,O01999,P348,5,46078,7
I01409,O01117,P423,5,42999,9
I01410,O00572,P018,1,4355,45
I01411,O08775,P147,4,25068,50
I01412,O03596,P143,5,20369,25
I01413,O09440,P032,3,47795,38
I01414,O03408,P072,2,15935,10
I01415,O05605,P294,1,34610,49
I01416,O07396,P500,1,16334,35
I01417,O08640,P251,4,39963,48
I01418,O03497,P059,2,9928,4
I01419,O09161,P093,3,2221,39
I01420,O00069,P156,2,47179,12
I01421,O05326,P368,3,44427,23
I01422,O08382,P444,5,24242,24
I01423,O04661,P408,5,21568,28
I01424,O05569,P290,2,47806,25
I01425,O07757,P028,2,4659,29
I01426,O01524,P044,5,34961,0
I01427,O00025,P421,1,27479,13
I01428,O00407,P379,3,16926,41
I01429,O07727,P331,4,14672,15
I01430,O04221,P235,5,45499,43
I01431,O03377,P295,4,29867,36
I01432,O07398,P225,4,40047,17
I01433,O05908,P062,3,2211,4
I01434,O09300,P397,1,36930,41
I01435,O06731,P398,1,28952,32
I01436,O04957,P082,5,47470,32
I01437,O06510,P333,2,29802,30
I01438,O01267,P483,5,31858,8
I01439,O00197,P123,1,8641,35
I01440,O06249,P006,5,4295,26
I01441,O02764,P068,4,21132,20
I01442,O01927,P125,4,10182,23
I01443,O00045,P402,1,20026,18
I01444,O06695,P348,4,9605,12
I01445,O01833,P118,3,49852,30
I01446,O08020,P140,2,32010,3
I01447,O06391,P020,3,28598,5
I01448,O04406,P051,1,35842,47
I01449,O09129,P248,3,26480,49
I01450,O01794,P468,2,915,44
I01451,O07361,P403,2,28286,47
I01452,O07509,P281,3,33756,26
I01453,O00287,P178,1,22430,35
I01454,O01159,P277,2,22798,19
I01455,O04341,P361,2,19642,16
I01456,O02841,P134,3,32327,44
I01457,O04807,P437,3,7321,3
I01458,O05603,P467,2,47079,32
I01459,O08133,P359,1,35128,37
I01460,O08960,P248,2,43923,36
I01461,O03436,P249,3,14634,39
I01462,O05014,P367,4,12407,11
I01463,O06357,P119,4,4947,10
I01464,O07008,P172,2,28677,28
I01465,O00042,P180,3,17976,31
I01466,O00252,P195,5,43338,14
I01467,O05811,P253,2,26342,18
I01468,O00767,P089,4,31485,3
I01469,O05038,P437,5,1114,6
I01470,O02564,P260,3,34781,22
