order_id,customer_id,order_date,status,region_code
O00491,C930,2025-07-24 14:50:43,RETURNED,North
O00492,C286,2025-10-24 13:04:24,RETURNED,North
O00493,C160,2025-09-21 05:02:39,DELIVERED,East
O00494,C128,2025-02-21 20:01:48,RETURNED,South
O00495,C358,2025-11-05 15:48:01,DELIVERED,North
O00496,C470,2025-12-06 12:46:07,PLACED,North
O00497,C654,2026-02-16 12:57:53,SHIPPED,East
O00498,C502,2024-12-03 23:59:18,SHIPPED,West
O00499,C397,2026-06-20 03:41:14,SHIPPED,West
O00500,C807,2024-09-21 23:14:46,RETURNED,West
O00501,C978,2026-03-01 00:11:03,PLACED,East
O00502,C589,2024-09-08 16:10:28,DELIVERED,North
O00503,C953,2024-09-20 04:49:10,SHIPPED,East
O00504,C689,2025-12-06 23:16:33,SHIPPED,South
O00505,C234,2025-12-23 18:01:06,PLACED,West
O00506,C981,2026-06-23 06:01:10,SHIPPED,South
O00507,C387,2024-10-22 10:44:55,PLACED,West
O00508,C001,2026-02-12 04:30:49,PLACED,West
O00509,C731,2024-12-16 12:31:26,RETURNED,East
O00510,C247,2026-03-26 03:48:56,RETURNED,West
O00511,C562,2026-03-14 22:20:43,DELIVERED,West
O00512,C146,2025-10-07 08:44:58,SHIPPED,South
O00513,C856,2024-12-28 06:58:45,DELIVERED,West
O00514,C597,2025-06-30 17:17:55,RETURNED,East
O00515,C827,2024-10-19 17:52:27,CANCELLED,South
O00516,C644,2026-04-24 23:07:06,PLACED,North
O00517,C069,2025-12-24 07:35:12,SHIPPED,North
O00518,C795,2024-12-25 15:09:14,CANCELLED,West
O00519,C462,2025-09-04 19:52:22,RETURNED,South
O00520,C988,2025-01-18 18:55:38,DELIVERED,West
O00521,C845,2026-03-20 00:34:47,SHIPPED,East
O00522,C040,2026-04-23 05:28:33,SHIPPED,North
O00523,C699,2026-06-07 13:50:24,PLACED,East
O00524,C215,2024-07-30 01:38:22,SHIPPED,South
O00525,C700,2025-11-22 18:46:57,PLACED,East
O00526,C780,2025-10-25 10:14:31,CANCELLED,West
O00527,C785,2025-05-13 11:39:50,RETURNED,North
O00528,C685,2025-05-27 14:42:16,CANCELLED,South
O00529,C418,2024-09-07 14:31:52,DELIVERED,South
O00530,C345,2025-07-17 09:12:52,CANCELLED,West
O00531,C353,2024-10-12 12:47:02,RETURNED,West
O00532,C464,2025-06-06 01:51:41,DELIVERED,North
O00533,C324,2025-08-23 01:05:30,PLACED,South
O00534,C251,2026-01-19 21:45:02,PLACED,West
O00535,C147,2026-05-11 00:35:38,RETURNED,East
O00536,C345,2025-04-10 22:05:11,SHIPPED,South
O00537,C032,2026-06-26 23:17:26,RETURNED,East
O00538,C379,2026-01-04 22:21:44,PLACED,North
O00539,C079,2024-08-03 06:05:03,PLACED,North
O00540,C324,2025-12-01 14:23:02,CANCELLED,North
O00541,C195,2025-04-26 14:15:14,DELIVERED,East
O00542,C737,2025-10-06 11:36:55,RETURNED,West
O00543,C232,2024-11-12 07:23:19,PLACED,South
O00544,C697,2025-10-25 22:40:32,PLACED,South
O00545,C972,2024-10-15 12:42:19,DELIVERED,East
O00546,Unknown,2025-09-25 15:31:43,RETURNED,South
O00547,C533,2024-09-30 02:49:14,CANCELLED,South
O00548,C095,2024-09-03 07:41:38,DELIVERED,East
O00549,C365,2025-08-25 21:48:07,SHIPPED,North
O00550,C616,2025-09-29 22:50:27,RETURNED,South
O00551,C919,2025-09-19 03:28:44,PLACED,East
O00552,C195,2026-05-25 14:07:30,SHIPPED,North
O00553,C177,2026-06-01 18:14:31,DELIVERED,East
O00554,C236,2025-10-14 17:34:33,SHIPPED,North
O00555,C037,2025-07-26 09:00:28,CANCELLED,West
O00556,C564,2024-11-29 06:52:06,DELIVERED,South
O00557,C321,2025-07-08 05:57:15,SHIPPED,West
O00558,C932,2024-12-03 01:01:05,SHIPPED,South
O00559,C827,2025-10-29 01:22:22,PLACED,North
O00560,C576,2025-12-28 09:35:20,CANCELLED,West
O00561,C061,2026-02-07 13:32:41,SHIPPED,West
O00562,C830,2025-10-04 03:11:47,RETURNED,East
O00563,C058,2025-07-29 16:26:05,RETURNED,South
O00564,C476,2025-06-19 14:52:47,SHIPPED,North
O00565,Unknown,2026-06-24 13:39:06,PLACED,South
O00566,C436,2024-12-20 18:23:54,DELIVERED,East
O00567,C008,2025-01-12 15:24:10,DELIVERED,South
O00568,C831,2024-09-15 19:42:42,PLACED,East
O00569,C959,2026-06-20 20:08:51,SHIPPED,East
O00570,C913,2024-09-12 11:17:50,CANCELLED,West
O00571,C461,2025-09-24 13:09:43,RETURNED,West
O00572,C060,2025-09-29 09:04:13,SHIPPED,West
O00573,C133,2025-09-03 11:11:41,SHIPPED,North
O00574,C275,2025-10-08 06:40:26,RETURNED,North
O00575,C563,2024-09-15 08:59:12,PLACED,South
O00576,C003,2026-02-10 09:46:51,SHIPPED,South
O00577,C602,2026-01-14 18:08:15,DELIVERED,East
O00578,C221,2026-05-20 22:07:24,DELIVERED,East
O00579,C250,2026-04-13 11:07:02,PLACED,North
O00580,C191,2024-10-14 15:01:57,DELIVERED,West
O00581,C107,2025-06-29 05:45:22,SHIPPED,South
O00582,Unknown,2025-10-15 22:38:58,RETURNED,East
O00583,C127,2025-12-05 01:32:28,SHIPPED,North
O00584,C348,2025-11-27 22:42:14,RETURNED,North
O00585,C464,2025-03-04 02:02:35,CANCELLED,West
O00586,C308,2024-11-12 02:41:33,RETURNED,North
O00587,C123,2025-06-04 15:23:47,SHIPPED,South
O00588,C090,2024-08-24 04:21:39,RETURNED,West
O00589,C425,2026-03-07 10:42:00,RETURNED,South
O00590,C770,2026-04-30 14:53:37,PLACED,South
O00591,C668,2025-02-04 09:36:38,CANCELLED,South
O00592,C044,2025-04-29 03:39:14,DELIVERED,West
O00593,C454,2025-11-27 00:12:21,SHIPPED,South
O00594,C385,2025-12-07 00:44:16,PLACED,East
O00595,C688,2025-06-06 00:41:36,RETURNED,West
O00596,C290,2026-02-09 09:45:20,RETURNED,West
O00597,C659,2026-01-14 22:48:26,CANCELLED,North
O00598,C954,2024-10-24 00:08:07,SHIPPED,West
O00599,C363,2024-09-07 09:38:31,DELIVERED,North
O00600,C505,2025-11-23 09:19:13,RETURNED,South
O00601,C639,2024-11-14 12:32:08,RETURNED,West
O00602,C744,2025-06-11 16:23:43,PLACED,West
O00603,C028,2025-09-13 04:03:37,DELIVERED,West
O00604,C418,2026-01-18 06:27:00,RETURNED,East
O00605,C307,2025-06-25 19:59:23,PLACED,West
O00606,C076,2025-04-22 21:19:10,RETURNED,West
O00607,C552,2025-12-23 14:13:30,DELIVERED,East
O00608,C375,2024-08-13 23:58:24,RETURNED,West
O00609,C871,2025-09-28 08:25:06,RETURNED,East
O00610,Unknown,2025-03-17 08:23:38,RETURNED,South
O00611,C967,2026-02-09 18:25:53,PLACED,North
O00612,C089,2025-12-26 04:10:53,CANCELLED,East
O00613,C592,2024-07-25 22:16:13,RETURNED,South
O00614,C227,2026-01-28 10:12:10,RETURNED,North
O00615,C867,2025-12-16 13:40:45,SHIPPED,South
O00616,C406,2025-01-11 04:39:50,PLACED,East
O00617,C779,2026-05-09 15:44:03,PLACED,East
O00618,C008,2026-02-27 12:26:20,DELIVERED,North
O00619,Unknown,2026-01-03 10:56:53,DELIVERED,East
O00620,C204,2025-03-31 16:10:06,DELIVERED,South
O00621,C977,2025-07-21 14:58:44,SHIPPED,West
O00622,C093,2025-12-18 08:14:44,PLACED,North
O00623,C414,2025-03-10 10:26:30,DELIVERED,West
O00624,C203,2025-12-18 07:20:36,CANCELLED,West
O00625,C257,2025-06-10 08:09:19,DELIVERED,South
O00626,C313,2026-05-25 12:12:00,DELIVERED,East
O00627,C851,2025-08-19 03:54:31,DELIVERED,West
O00628,C026,2025-03-24 23:04:12,RETURNED,East
O00629,C181,2026-02-05 03:00:44,PLACED,North
O00630,C760,2026-01-15 05:09:15,DELIVERED,West
O00631,C876,2024-09-22 06:46:12,RETURNED,South
O00632,C697,2025-11-02 19:36:53,SHIPPED,North
O00633,C925,2025-10-24 10:34:30,CANCELLED,North
O00634,C685,2026-06-18 13:53:09,CANCELLED,West
O00635,C711,2024-09-15 02:22:00,CANCELLED,West
O00636,C584,2025-05-19 14:28:14,PLACED,West
O00637,C460,2024-11-01 13:22:52,SHIPPED,West
O00638,C929,2025-09-13 18:08:29,CANCELLED,West
O00639,C076,2025-12-30 15:28:36,PLACED,North
O00640,C402,2025-09-12 06:46:35,RETURNED,West
O00641,C813,2024-12-24 07:33:10,SHIPPED,South
O00642,C349,2025-07-30 13:36:38,DELIVERED,North
O00643,Unknown,2025-09-04 12:53:38,CANCELLED,East
O00644,C522,2024-12-17 07:10:06,RETURNED,West
O00645,C557,2026-01-03 22:51:31,SHIPPED,West
O00646,C760,2025-07-23 17:01:00,DELIVERED,North
O00647,C886,2024-11-05 01:43:38,SHIPPED,South
O00648,C286,2025-08-01 05:55:35,PLACED,South
O00649,C791,2025-04-29 06:48:06,RETURNED,North
O00650,C012,2025-05-24 18:04:52,SHIPPED,South
O00651,C836,2024-08-14 07:42:39,CANCELLED,South
O00652,C546,2026-05-26 06:47:49,PLACED,North
O00653,C404,2026-02-17 18:41:29,DELIVERED,East
O00654,C985,2024-07-12 16:39:58,DELIVERED,East
O00655,C445,2025-04-01 01:56:29,PLACED,West
O00656,C726,2025-11-23 09:22:37,RETURNED,North
O00657,C031,2025-06-10 04:21:39,DELIVERED,South
O00658,C765,2024-07-20 19:52:05,RETURNED,West
O00659,C829,2026-03-16 00:36:29,RETURNED,East
O00660,C102,2024-08-20 02:03:41,DELIVERED,East
O00661,C963,2025-07-22 09:47:13,RETURNED,East
O00662,C171,2025-09-30 21:10:10,RETURNED,East
O00663,C607,2025-11-12 10:58:17,PLACED,East
O00664,C817,2026-02-17 05:22:45,DELIVERED,East
O00665,C866,2026-02-04 09:39:59,RETURNED,West
O00666,C640,2025-01-11 16:50:35,CANCELLED,South
O00667,C294,2025-09-30 16:22:48,DELIVERED,North
O00668,C789,2026-03-09 15:38:38,SHIPPED,North
O00669,C752,2025-02-06 22:52:22,CANCELLED,South
O00670,Unknown,2026-02-20 15:09:28,CANCELLED,South
O00671,C150,2026-06-12 22:20:33,DELIVERED,South
O00672,C718,2026-01-30 21:37:05,PLACED,South
O00673,C506,2026-03-26 15:44:42,SHIPPED,West
O00674,C494,2024-11-30 21:57:56,RETURNED,North
O00675,C054,2026-06-09 11:14:41,RETURNED,South
O00676,C954,2025-06-09 14:35:49,DELIVERED,North
O00677,C903,2025-05-06 09:41:29,DELIVERED,North
O00678,C119,2024-08-04 07:29:09,DELIVERED,South
O00679,C661,2024-12-05 06:47:51,PLACED,South
O00680,C795,2024-11-06 08:52:54,SHIPPED,South
O00681,C262,2025-10-08 00:39:17,SHIPPED,West
O00682,C911,2026-01-28 15:27:51,SHIPPED,West
O00683,C719,2025-07-05 14:44:41,SHIPPED,South
O00684,C763,2025-10-19 15:31:32,PLACED,South
O00685,C447,2025-11-10 03:41:22,SHIPPED,North
O00686,C052,2025-07-14 00:21:12,SHIPPED,East
O00687,C975,2026-04-20 04:17:26,DELIVERED,North
O00688,C267,2024-12-24 13:11:28,CANCELLED,West
O00689,C285,2026-05-30 16:07:27,CANCELLED,East
O00690,C312,2026-05-31 21:56:31,CANCELLED,North
O00691,C998,2025-07-11 09:56:48,PLACED,West
O00692,C507,2025-07-05 12:27:46,SHIPPED,North
O00693,C745,2024-11-28 22:27:38,SHIPPED,East
O00694,C660,2025-12-23 01:07:26,RETURNED,South
O00695,C530,2024-07-26 07:15:07,RETURNED,South
O00696,C948,2024-10-18 00:42:56,RETURNED,South
O00697,C565,2025-11-10 05:14:51,DELIVERED,East
O00698,C252,2026-01-13 20:29:28,RETURNED,North
O00699,C900,2025-11-29 05:18:02,DELIVERED,East
O00700,C960,2025-07-10 14:47:41,PLACED,West
O00701,C868,2026-02-07 00:37:33,PLACED,West
O00702,C465,2025-02-09 09:07:42,SHIPPED,South
O00703,C955,2025-08-09 13:59:27,PLACED,North
O00704,C470,2025-03-25 23:06:35,SHIPPED,East
O00705,C429,2025-04-30 16:14:02,SHIPPED,East
O00706,C984,2025-01-15 04:48:31,PLACED,North
O00707,Unknown,2025-11-03 22:28:49,CANCELLED,North
O00708,C325,2025-10-22 18:37:57,PLACED,East
O00709,C733,2025-07-30 15:37:55,PLACED,South
O00710,C579,2025-04-07 20:29:10,DELIVERED,East
O00711,C831,2025-03-26 14:37:39,PLACED,East
O00712,C380,2025-09-20 00:52:12,PLACED,North
O00713,C099,2025-10-11 01:10:32,CANCELLED,West
O00714,C389,2026-05-17 12:22:39,DELIVERED,East
O00715,C539,2026-05-29 02:50:02,SHIPPED,North
O00716,C969,2024-08-13 22:14:22,SHIPPED,West
O00717,C896,2025-09-02 19:29:20,PLACED,North
O00718,C128,2025-03-02 07:04:52,PLACED,North
O00719,C993,2026-03-28 10:33:30,PLACED,East
O00720,C280,2026-01-08 00:23:25,SHIPPED,South
O00721,C690,2025-05-22 11:47:08,CANCELLED,North
O00722,C641,2025-07-08 18:02:28,PLACED,South
O00723,C851,2025-05-10 15:22:51,DELIVERED,South
O00724,C211,2025-01-12 19:15:34,PLACED,South
O00725,C512,2024-07-13 13:04:41,PLACED,North
O00726,C593,2025-10-04 10:50:40,DELIVERED,North
O00727,C365,2025-04-19 01:38:46,CANCELLED,North
O00728,C803,2024-07-17 23:32:44,PLACED,East
O00729,C759,2025-05-17 13:57:31,PLACED,West
O00730,C356,2025-12-01 14:27:46,SHIPPED,North
O00731,C960,2025-07-29 17:12:17,PLACED,West
O00732,C046,2025-07-07 03:41:18,DELIVERED,North
O00733,C718,2024-07-15 16:01:59,PLACED,East
O00734,C248,2025-04-02 01:42:57,DELIVERED,East
O00735,C242,2026-02-14 08:49:54,SHIPPED,North
O00736,C459,2025-08-10 09:53:18,CANCELLED,East
O00737,C984,2026-03-05 14:43:50,SHIPPED,West
O00738,C686,2025-12-08 12:43:49,RETURNED,East
O00739,Unknown,2026-05-10 21:47:01,CANCELLED,South
O00740,C806,2025-02-19 09:22:57,CANCELLED,North
O00741,C597,2024-11-21 09:29:12,RETURNED,West
O00742,Unknown,2024-12-18 14:08:57,RETURNED,North
O00743,C310,2025-05-21 05:51:43,DELIVERED,South
O00744,Unknown,2025-07-22 05:14:53,DELIVERED,West
O00745,C925,2024-08-31 21:40:05,DELIVERED,North
O00746,C867,2025-04-28 05:11:32,PLACED,East
O00747,C351,2025-02-11 20:12:06,PLACED,West
O00748,C351,2024-09-02 21:23:48,PLACED,South
O00749,C414,2025-09-03 01:30:59,SHIPPED,North
O00750,C158,2025-11-24 14:04:05,PLACED,East
O00751,C664,2026-05-25 01:06:41,PLACED,East
O00752,C640,2025-01-12 14:37:30,SHIPPED,South
O00753,C352,2024-11-01 19:27:21,RETURNED,South
O00754,C400,2025-08-05 11:05:38,SHIPPED,West
O00755,C762,2025-08-24 05:16:07,PLACED,South
O00756,C883,2026-02-10 06:23:55,PLACED,South
O00757,C613,2025-06-11 10:38:44,CANCELLED,West
O00758,C855,2024-10-11 15:23:21,PLACED,North
O00759,C730,2025-05-29 18:09:00,DELIVERED,East
O00760,C486,2024-07-12 02:22:27,DELIVERED,South
O00761,C832,2026-01-26 13:57:44,RETURNED,North
O00762,C406,2025-06-02 06:38:52,RETURNED,North
O00763,C611,2026-06-15 13:28:18,RETURNED,East
O00764,C636,2025-04-30 15:57:08,CANCELLED,North
O00765,C524,2024-10-09 11:35:48,CANCELLED,West
O00766,C186,2024-07-17 00:01:33,RETURNED,North
O00767,C082,2024-09-24 11:13:10,DELIVERED,North
O00768,C923,2024-09-28 16:44:16,DELIVERED,North
O00769,C681,2024-08-23 05:58:12,CANCELLED,East
O00770,C920,2026-01-15 09:39:51,PLACED,North
O00771,C622,2025-05-09 13:04:36,CANCELLED,South
O00772,C272,2024-07-23 14:24:12,PLACED,East
O00773,C817,2026-03-29 05:27:08,PLACED,West
O00774,C629,2026-04-11 01:55:40,RETURNED,East
O00775,C962,2025-12-06 16:17:13,PLACED,South
O00776,C274,2026-05-12 14:20:30,RETURNED,West
O00777,C837,2025-06-19 18:55:29,CANCELLED,North
O00778,C287,2026-02-23 08:59:26,RETURNED,North
O00779,C011,2026-05-02 03:35:12,SHIPPED,East
O00780,C640,2025-10-11 14:21:19,DELIVERED,North
O00781,C089,2024-12-20 20:30:07,DELIVERED,West
O00782,C389,2026-04-11 01:31:01,DELIVERED,North
O00783,C759,2025-11-14 03:55:11,SHIPPED,North
O00784,C533,2025-01-20 20:32:39,PLACED,West
O00785,C651,2026-07-02 21:42:54,CANCELLED,East
O00786,C739,2024-09-20 20:03:02,SHIPPED,East
O00787,C118,2025-01-29 04:05:25,PLACED,South
O00788,C902,2025-06-07 04:08:40,RETURNED,West
O00789,C867,2026-03-04 20:48:56,SHIPPED,East
O00790,C452,2026-01-21 13:53:39,CANCELLED,West
O00791,C401,2026-03-08 06:42:31,CANCELLED,North
O00792,C995,2024-09-20 19:14:59,RETURNED,East
O00793,C145,2024-12-27 10:55:39,RETURNED,North
O00794,C709,2026-03-16 18:16:51,DELIVERED,West
O00795,Unknown,2025-03-09 05:10:18,DELIVERED,East
O00796,C564,2024-08-01 17:58:11,SHIPPED,East
O00797,C001,2025-04-23 22:31:09,CANCELLED,North
O00798,C129,2025-12-18 17:47:19,CANCELLED,South
O00799,C780,2024-08-03 21:50:29,PLACED,West
O00800,C083,2026-04-12 13:06:32,CANCELLED,North
O00801,C076,2025-12-09 13:55:26,RETURNED,West
O00802,C892,2026-07-06 08:02:26,PLACED,East
O00803,C006,2026-02-19 06:41:19,PLACED,South
O00804,C350,2025-02-28 21:52:24,PLACED,West
O00805,Unknown,2026-04-13 09:19:19,PLACED,North
O00806,C474,2025-06-23 20:13:38,RETURNED,South
O00807,C097,2024-07-15 23:30:19,SHIPPED,East
O00808,C138,2025-11-06 12:36:35,DELIVERED,East
O00809,C995,2026-02-17 05:47:12,CANCELLED,South
O00810,C083,2025-04-19 01:59:45,DELIVERED,South
O00811,C435,2025-11-15 16:58:48,PLACED,West
O00812,C317,2026-03-06 07:40:18,CANCELLED,North
O00813,C879,2025-10-29 11:27:49,RETURNED,South
O00814,C551,2024-09-18 10:06:39,SHIPPED,North
O00815,C492,2025-01-26 00:36:42,PLACED,East
O00816,C713,2025-07-29 19:39:12,SHIPPED,West
O00817,C635,2025-02-18 03:43:31,SHIPPED,South
O00818,C159,2026-03-26 05:52:06,SHIPPED,East
O00819,C089,2024-08-01 12:14:43,RETURNED,South
O00820,C853,2024-07-26 00:18:57,RETURNED,West
O00821,C194,2025-04-24 14:24:15,RETURNED,West
O00822,C528,2026-04-12 01:03:29,RETURNED,East
O00823,C303,2025-01-20 16:45:04,RETURNED,South
O00824,Unknown,2026-02-20 23:27:59,DELIVERED,South
O00825,C051,2025-08-20 00:53:02,SHIPPED,South
O00826,C489,2024-08-26 10:28:46,RETURNED,East
O00827,C950,2024-12-13 10:00:57,CANCELLED,East
O00828,C632,2025-08-14 03:39:32,PLACED,North
O00829,C092,2025-01-01 08:51:12,PLACED,North
O00830,C527,2025-07-13 01:16:18,RETURNED,East
O00831,C955,2026-04-05 09:03:30,DELIVERED,South
O00832,C970,2025-11-23 23:36:09,RETURNED,North
O00833,C727,2026-01-20 09:59:00,DELIVERED,South
O00834,C681,2025-12-16 20:30:33,CANCELLED,North
O00835,C341,2025-12-15 02:18:55,RETURNED,West
O00836,C048,2026-01-20 14:40:59,RETURNED,West
O00837,Unknown,2026-02-10 12:30:14,PLACED,West
O00838,C820,2024-07-26 13:08:56,CANCELLED,East
O00839,C432,2026-04-20 00:01:38,RETURNED,East
O00840,C649,2024-09-28 00:49:14,DELIVERED,South
O00841,C831,2025-03-04 20:34:47,RETURNED,West
O00842,C514,2024-11-17 05:10:06,CANCELLED,North
O00843,C761,2026-06-04 10:06:30,PLACED,North
O00844,C704,2024-08-10 08:10:31,SHIPPED,North
O00845,C858,2026-03-15 03:41:25,RETURNED,South
O00846,C864,2024-08-03 09:44:13,SHIPPED,South
O00847,C587,2024-11-02 04:17:48,DELIVERED,West
O00848,C779,2026-06-12 13:10:51,SHIPPED,East
O00849,C008,2026-02-24 04:52:05,SHIPPED,South
O00850,C353,2024-08-30 09:54:58,DELIVERED,West
O00851,C945,2026-02-16 21:08:08,CANCELLED,East
O00852,C254,2025-07-15 22:27:47,CANCELLED,East
O00853,Unknown,2025-07-04 04:12:32,CANCELLED,North
O00854,Unknown,2024-07-17 16:49:47,DELIVERED,North
O00855,C458,2025-07-10 16:30:56,SHIPPED,East
O00856,C636,2026-05-13 00:32:37,SHIPPED,East
O00857,C066,2026-03-31 19:36:20,CANCELLED,North
O00858,C816,2025-05-06 10:52:03,RETURNED,South
O00859,C859,2024-12-31 20:07:12,CANCELLED,North
O00860,C620,2025-05-11 06:05:11,RETURNED,East
O00861,C792,2024-07-19 21:16:09,RETURNED,West
O00862,C216,2025-07-29 05:03:32,CANCELLED,East
O00863,C418,2026-01-04 03:16:15,DELIVERED,South
O00864,C022,2025-10-06 01:21:04,PLACED,East
O00865,C813,2025-12-28 20:13:30,CANCELLED,East
O00866,C489,2024-08-26 19:47:52,DELIVERED,East
O00867,C257,2025-02-17 02:29:00,PLACED,East
O00868,C023,2024-08-14 14:57:09,SHIPPED,West
O00869,C993,2025-09-07 18:34:34,SHIPPED,East
O00870,C366,2026-05-09 17:29:49,PLACED,North
O00871,C571,2025-09-26 00:36:48,DELIVERED,East
O00872,C197,2025-08-10 04:22:17,DELIVERED,North
O00873,C383,2025-05-08 20:59:36,PLACED,North
O00874,C526,2024-08-17 05:58:10,DELIVERED,South
O00875,C760,2025-04-13 09:36:09,PLACED,North
O00876,C025,2025-05-18 01:35:20,PLACED,West
O00877,C547,2025-02-06 00:33:09,DELIVERED,West
O00878,C088,2025-11-12 04:29:17,RETURNED,North
O00879,C787,2024-12-11 20:56:06,PLACED,North
O00880,C379,2026-04-22 15:35:27,RETURNED,South
O00881,C473,2025-05-10 15:22:49,RETURNED,East
O00882,C247,2024-10-19 05:42:52,PLACED,East
O00883,Unknown,2025-05-20 12:02:34,PLACED,East
O00884,C997,2025-10-05 12:44:04,RETURNED,North
O00885,C106,2025-01-03 07:02:12,PLACED,West
O00886,C588,2026-06-21 22:31:27,PLACED,South
O00887,C267,2025-03-12 18:30:31,DELIVERED,North
O00888,C450,2025-11-05 13:24:13,SHIPPED,South
O00889,C537,2026-01-24 01:41:31,DELIVERED,North
O00890,C630,2026-03-04 04:16:29,DELIVERED,West
O00891,C621,2025-06-21 16:31:41,CANCELLED,West
O00892,C510,2025-10-15 08:48:34,SHIPPED,South
O00893,Unknown,2025-03-14 14:02:15,RETURNED,West
O00894,C936,2026-04-07 12:14:45,DELIVERED,West
O00895,C711,2025-01-01 17:24:04,SHIPPED,West
O00896,C986,2025-12-02 22:28:05,SHIPPED,South
O00897,C512,2025-04-11 11:06:41,DELIVERED,South
O00898,Unknown,2025-03-10 10:17:15,DELIVERED,West
O00899,C991,2024-12-25 06:57:06,RETURNED,South
O00900,C608,2025-07-27 09:32:40,DELIVERED,West
O00901,C337,2025-12-17 06:06:39,PLACED,West
O00902,C196,2025-08-20 14:12:18,PLACED,South
O00903,C257,2026-05-10 04:59:50,SHIPPED,North
O00904,C033,2025-11-25 13:16:02,PLACED,South
O00905,C160,2025-08-20 14:32:28,CANCELLED,North
O00906,C164,2025-01-23 15:50:13,DELIVERED,East
O00907,C044,2024-10-08 21:24:05,RETURNED,East
O00908,C030,2024-07-24 15:14:00,SHIPPED,East
O00909,C624,2025-06-17 02:02:41,RETURNED,North
O00910,C208,2026-04-17 23:46:03,DELIVERED,West
O00911,C307,2025-02-24 06:22:30,PLACED,East
O00912,C734,2025-08-19 16:53:43,RETURNED,North
O00913,C629,2026-03-28 19:41:24,PLACED,South
O00914,C671,2026-02-03 05:19:41,PLACED,West
O00915,C098,2025-08-02 18:10:40,CANCELLED,North
O00916,C446,2024-08-11 01:13:29,RETURNED,West
O00917,C221,2025-02-28 21:47:46,SHIPPED,West
O00918,C343,2025-05-21 14:51:13,SHIPPED,North
O00919,C987,2025-03-22 06:51:11,CANCELLED,North
O00920,C041,2025-10-26 20:55:55,SHIPPED,East
O00921,C222,2024-07-25 01:55:14,SHIPPED,South
O00922,C802,2025-04-18 09:17:26,SHIPPED,East
O00923,C282,2025-07-25 03:30:13,RETURNED,East
O00924,Unknown,2024-09-14 04:07:17,CANCELLED,North
O00925,Unknown,2025-08-23 12:16:40,PLACED,West
O00926,C635,2025-08-19 02:04:07,SHIPPED,North
O00927,Unknown,2026-01-03 10:35:45,PLACED,South
O00928,C875,2025-12-15 06:18:29,PLACED,West
O00929,C923,2025-07-19 08:02:05,SHIPPED,North
O00930,C231,2025-11-29 05:54:24,PLACED,West
O00931,C753,2024-08-23 15:21:04,RETURNED,North
O00932,C888,2024-11-02 03:20:39,CANCELLED,East
O00933,C829,2024-09-15 20:16:28,CANCELLED,South
O00934,C646,2025-07-29 08:04:57,PLACED,North
O00935,C017,2024-09-07 11:42:44,PLACED,South
O00936,C819,2026-05-14 04:34:16,RETURNED,North
O00937,C139,2025-12-12 07:47:35,SHIPPED,North
O00938,C853,2025-08-31 15:18:39,RETURNED,South
O00939,C799,2024-10-08 02:26:45,CANCELLED,West
O00940,C288,2026-02-17 08:46:01,SHIPPED,West
O00941,C872,2026-06-19 05:21:51,CANCELLED,East
O00942,C060,2025-01-31 06:21:43,CANCELLED,West
O00943,C508,2024-07-12 02:47:29,RETURNED,North
O00944,C806,2025-11-02 21:04:43,DELIVERED,East
O00945,C372,2025-08-14 01:12:57,RETURNED,South
O00946,C384,2025-11-02 12:06:44,CANCELLED,East
O00947,C945,2025-06-05 01:27:27,SHIPPED,South
O00948,C487,2025-10-24 21:51:44,RETURNED,North
O00949,C701,2025-10-15 06:05:45,PLACED,East
